0x5c5c5c 0xe2e2e2 0xffffff 0x313131 0xe7e7e7 0x0c0c0c 0xbdbdbd 0x3f3f3f 0x9b9b9b 0x000000 |0x000000 0x757575 0xffffff 0x232323 0xb1b1b1 0x2a2a2a 0xb8b8b8 0x232323 0x181818 0x000000 |0xffffff 0x000000 0xa5a5a5 0xffffff 0x535353 0xffffff 0xbdbdbd 0xfdfdfd 0x000000 0x000000 |0x0e0e0e 0x000000 0xaaaaaa 0xb2b2b2 0xf5f5f5 0x242424 0xcbcbcb 0x171717 0xd4d4d4 0xb4b4b4 |
0x616161 0xdfdfdf 0xffffff 0x2a2a2a 0xe2e2e2 0x0b0b0b 0xc1c1c1 0x3f3f3f 0x929292 0x000000 |0x000000 0x606060 0xffffff 0x202020 0xababab 0x2b2b2b 0xbdbdbd 0x212121 0x0f0f0f 0x000000 |0xffffff 0x000000 0xa1a1a1 0xfbfbfb 0x4b4b4b 0xffffff 0xcccccc 0xffffff 0x0c0c0c 0x000000 |0x191919 0x000000 0xa0a0a0 0xb1b1b1 0xeeeeee 0x2a2a2a 0xcccccc 0x191919 0xd5d5d5 0xb7b7b7 |
0x686868 0xdcdcdc 0xffffff 0x242424 0xdddddd 0x0a0a0a 0xc5c5c5 0x414141 0x909090 0x000000 |0x000000 0x545454 0xffffff 0x1d1d1d 0xa7a7a7 0x2a2a2a 0xc1c1c1 0x212121 0x050505 0x000000 |0xffffff 0x000000 0x989898 0xf8f8f8 0x464646 0xfafafa 0xd5d5d5 0xffffff 0x161616 0x000000 |0x242424 0x000000 0x9a9a9a 0xadadad 0xe5e5e5 0x343434 0xcbcbcb 0x1c1c1c 0xd5d5d5 0xb1b1b1 |
0x707070 0xd9d9d9 0xffffff 0x1e1e1e 0xd7d7d7 0x0b0b0b 0xcacaca 0x444444 0x979797 0x000000 |0x000000 0x4b4b4b 0xffffff 0x1a1a1a 0xa6a6a6 0x272727 0xc1c1c1 0x232323 0x000000 0x000000 |0xffffff 0x000000 0x858585 0xf4f4f4 0x454545 0xededed 0xd9d9d9 0xffffff 0x1d1d1d 0x000000 |0x313131 0x000000 0x969696 0xa6a6a6 0xdadada 0x454545 0xcacaca 0x202020 0xd6d6d6 0xa6a6a6 |
0x7e7e7e 0xd6d6d6 0xffffff 0x191919 0xd2d2d2 0x0c0c0c 0xcfcfcf 0x484848 0xa3a3a3 0x0d0d0d |0x000000 0x444444 0xffffff 0x181818 0xa7a7a7 0x242424 0xbebebe 0x282828 0x000000 0x000000 |0xffffff 0x000000 0x676767 0xf1f1f1 0x484848 0xe2e2e2 0xdadada 0xffffff 0x212121 0x000000 |0x414141 0x000000 0x939393 0x9e9e9e 0xd1d1d1 0x616161 0xc8c8c8 0x242424 0xd7d7d7 0x959595 |
0x8f8f8f 0xd3d3d3 0xffffff 0x131313 0xcccccc 0x0f0f0f 0xd4d4d4 0x4d4d4d 0xafafaf 0x1b1b1b |0x000000 0x3e3e3e 0xffffff 0x161616 0xababab 0x1f1f1f 0xb4b4b4 0x2f2f2f 0x000000 0x000000 |0xffffff 0x000000 0x5a5a5a 0xefefef 0x4e4e4e 0xdbdbdb 0xdadada 0xffffff 0x252525 0x000000 |0x545454 0x000000 0x868686 0x969696 0xc9c9c9 0xa1a1a1 0xc7c7c7 0x2a2a2a 0xd7d7d7 0x757575 |
0x969696 0xcfcfcf 0xffffff 0x0f0f0f 0xc6c6c6 0x131313 0xd7d7d7 0x515151 0xbababa 0x282828 |0x000000 0x393939 0xffffff 0x141414 0xb0b0b0 0x1a1a1a 0xa4a4a4 0x383838 0x000000 0x000000 |0xffffff 0x000000 0x4f4f4f 0xeeeeee 0x5a5a5a 0xd8d8d8 0xd8d8d8 0xffffff 0x2a2a2a 0x090909 |0x737373 0x000000 0x656565 0x929292 0xc4c4c4 0xbcbcbc 0xc9c9c9 0x303030 0xd9d9d9 0x727272 |
0x9c9c9c 0xcdcdcd 0xffffff 0x0b0b0b 0xc0c0c0 0x181818 0xd8d8d8 0x575757 0xc3c3c3 0x323232 |0x000000 0x343434 0xffffff 0x131313 0xb6b6b6 0x151515 0x737373 0x424242 0x000000 0x000000 |0xffffff 0x040404 0x484848 0xececec 0x6f6f6f 0xd9d9d9 0xd5d5d5 0xffffff 0x323232 0x1b1b1b |0xa3a3a3 0x000000 0x505050 0x939393 0xc0c0c0 0xcccccc 0xcdcdcd 0x373737 0xdbdbdb 0x929292 |
0xa0a0a0 0xcacaca 0xffffff 0x080808 0xbababa 0x1f1f1f 0xd9d9d9 0x5f5f5f 0xcacaca 0x383838 |0x000000 0x303030 0xffffff 0x111111 0xbbbbbb 0x101010 0x525252 0x4e4e4e 0x000000 0x000000 |0xffffff 0x0a0a0a 0x424242 0xebebeb 0x9c9c9c 0xdedede 0xd2d2d2 0xf8f8f8 0x3e3e3e 0x282828 |0xb4b4b4 0x000000 0x3b3b3b 0x9a9a9a 0xbcbcbc 0xd4d4d4 0xd3d3d3 0x3e3e3e 0xdedede 0xa7a7a7 |
0xa4a4a4 0xc7c7c7 0xffffff 0x060606 0xb4b4b4 0x262626 0xd7d7d7 0x6b6b6b 0xcfcfcf 0x3b3b3b |0x000000 0x2c2c2c 0xffffff 0x101010 0xc0c0c0 0x0d0d0d 0x3e3e3e 0x5d5d5d 0x000000 0x000000 |0xffffff 0x0f0f0f 0x3f3f3f 0xe8e8e8 0xafafaf 0xe3e3e3 0xcecece 0xeeeeee 0x505050 0x2e2e2e |0xbfbfbf 0x000000 0x262626 0xa3a3a3 0xb5b5b5 0xd7d7d7 0xdadada 0x464646 0xe2e2e2 0xb5b5b5 |
0xa7a7a7 0xc6c6c6 0xffffff 0x050505 0xafafaf 0x2f2f2f 0xd5d5d5 0x8d8d8d 0xd1d1d1 0x3c3c3c |0x000000 0x282828 0xffffff 0x101010 0xc3c3c3 0x0a0a0a 0x2f2f2f 0x797979 0x000000 0x000000 |0xffffff 0x141414 0x3d3d3d 0xe4e4e4 0xbebebe 0xe7e7e7 0xcdcdcd 0xe2e2e2 0x747474 0x2c2c2c |0xc5c5c5 0x000000 0x131313 0xacacac 0xa7a7a7 0xd4d4d4 0xe1e1e1 0x505050 0xe9e9e9 0xb9b9b9 |
0xaaaaaa 0xc4c4c4 0xffffff 0x040404 0xa9a9a9 0x383838 0xd1d1d1 0x9e9e9e 0xd3d3d3 0x3d3d3d |0x000000 0x252525 0xffffff 0x111111 0xc5c5c5 0x0a0a0a 0x242424 0xa2a2a2 0x000000 0x000000 |0xffffff 0x1a1a1a 0x3d3d3d 0xdfdfdf 0xc9c9c9 0xe9e9e9 0xcecece 0xd6d6d6 0xaeaeae 0x252525 |0xc7c7c7 0x000000 0x030303 0xb2b2b2 0x8c8c8c 0xcdcdcd 0xe6e6e6 0x5d5d5d 0xf2f2f2 0xb4b4b4 |
0xacacac 0xc3c3c3 0xffffff 0x050505 0xa3a3a3 0x414141 0xcecece 0xa9a9a9 0xd4d4d4 0x3e3e3e |0x000000 0x212121 0xffffff 0x121212 0xc5c5c5 0x0a0a0a 0x1d1d1d 0xb5b5b5 0x000000 0x000000 |0xffffff 0x202020 0x3f3f3f 0xd8d8d8 0xd2d2d2 0xeaeaea 0xd3d3d3 0xcacaca 0xc9c9c9 0x1e1e1e |0xc5c5c5 0x000000 0x000000 0xb6b6b6 0x5c5c5c 0xc3c3c3 0xe9e9e9 0x848484 0xfbfbfb 0xa4a4a4 |
0xadadad 0xc3c3c3 0xffffff 0x070707 0x9f9f9f 0x4a4a4a 0xcacaca 0xb0b0b0 0xd5d5d5 0x404040 |0x000000 0x1e1e1e 0xffffff 0x161616 0xc3c3c3 0x0b0b0b 0x181818 0xc5c5c5 0x000000 0x000000 |0xffffff 0x272727 0x414141 0xcecece 0xd7d7d7 0xe9e9e9 0xd9d9d9 0xc1c1c1 0xdedede 0x1a1a1a |0xbfbfbf 0x000000 0x000000 0xbababa 0x494949 0xb8b8b8 0xe8e8e8 0xa9a9a9 0xffffff 0x727272 |
0xaeaeae 0xc3c3c3 0xffffff 0x0a0a0a 0x9b9b9b 0x525252 0xc6c6c6 0xb3b3b3 0xd6d6d6 0x444444 |0x000000 0x1b1b1b 0xffffff 0x1a1a1a 0xbfbfbf 0x0e0e0e 0x161616 0xd2d2d2 0x000000 0x000000 |0xffffff 0x2e2e2e 0x454545 0xc2c2c2 0xdadada 0xe7e7e7 0xe2e2e2 0xbdbdbd 0xeeeeee 0x191919 |0xb4b4b4 0x000000 0x000000 0xbebebe 0x3d3d3d 0xafafaf 0xe3e3e3 0xc1c1c1 0xffffff 0x535353 |
0xafafaf 0xc3c3c3 0xffffff 0x0e0e0e 0x979797 0x595959 0xc2c2c2 0xb2b2b2 0xd7d7d7 0x484848 |0x000000 0x181818 0xffffff 0x212121 0xb9b9b9 0x101010 0x151515 0xdddddd 0x000000 0x000000 |0xffffff 0x363636 0x494949 0xb3b3b3 0xdadada 0xe4e4e4 0xeaeaea 0xbebebe 0xf8f8f8 0x1c1c1c |0xa4a4a4 0x070707 0x000000 0xc0c0c0 0x343434 0xababab 0xd9d9d9 0xd4d4d4 0xffffff 0x424242 |
0xafafaf 0xc4c4c4 0xffffff 0x141414 0x969696 0x5e5e5e 0xbfbfbf 0xacacac 0xd8d8d8 0x4a4a4a |0x000000 0x151515 0xffffff 0x292929 0xb2b2b2 0x121212 0x151515 0xe4e4e4 0x000000 0x000000 |0xffffff 0x3e3e3e 0x4e4e4e 0x9f9f9f 0xd8d8d8 0xe1e1e1 0xf2f2f2 0xc2c2c2 0xfefefe 0x222222 |0x8b8b8b 0x111111 0x000000 0xc2c2c2 0x2d2d2d 0xaaaaaa 0xc9c9c9 0xe4e4e4 0xfafafa 0x383838 |
0xafafaf 0xc5c5c5 0xffffff 0x1a1a1a 0x969696 0x626262 0xbcbcbc 0x9e9e9e 0xd8d8d8 0x484848 |0x000000 0x121212 0xffffff 0x343434 0xa8a8a8 0x131313 0x161616 0xe8e8e8 0x000000 0x000000 |0xffffff 0x464646 0x535353 0x6f6f6f 0xd5d5d5 0xdfdfdf 0xf9f9f9 0xc8c8c8 0xffffff 0x2c2c2c |0x656565 0x1c1c1c 0x000000 0xc3c3c3 0x282828 0xababab 0xb7b7b7 0xf1f1f1 0xeeeeee 0x303030 |
0xaeaeae 0xc6c6c6 0xffffff 0x222222 0x989898 0x636363 0xbababa 0x727272 0xd6d6d6 0x414141 |0x000000 0x101010 0xffffff 0x424242 0x9d9d9d 0x141414 0x181818 0xe9e9e9 0x000000 0x000000 |0xffffff 0x505050 0x595959 0x585858 0xd0d0d0 0xdedede 0xffffff 0xcdcdcd 0xffffff 0x383838 |0x5b5b5b 0x262626 0x000000 0xc0c0c0 0x242424 0xababab 0xa7a7a7 0xfcfcfc 0xe3e3e3 0x2a2a2a |
0xadadad 0xc8c8c8 0xffffff 0x2a2a2a 0x9b9b9b 0x636363 0xb8b8b8 0x565656 0xd0d0d0 0x373737 |0x000000 0x0d0d0d 0xffffff 0x545454 0x8d8d8d 0x141414 0x1b1b1b 0xe7e7e7 0x000000 0x000000 |0xffffff 0x5c5c5c 0x5f5f5f 0x4b4b4b 0xcccccc 0xdedede 0xffffff 0xcecece 0xfefefe 0x454545 |0x595959 0x2e2e2e 0x000000 0xbbbbbb 0x212121 0xa7a7a7 0xa2a2a2 0xffffff 0xdcdcdc 0x232323 |
0xababab 0xcacaca 0xffffff 0x343434 0xa0a0a0 0x636363 0xb7b7b7 0x454545 0xc8c8c8 0x2b2b2b |0x000000 0x0a0a0a 0xffffff 0x707070 0x6e6e6e 0x141414 0x1e1e1e 0xe4e4e4 0x000000 0x000000 |0xffffff 0x6a6a6a 0x646464 0x454545 0xc8c8c8 0xdedede 0xffffff 0xcccccc 0xfafafa 0x515151 |0x5e5e5e 0x343434 0x000000 0xb4b4b4 0x202020 0x9d9d9d 0xadadad 0xffffff 0xd7d7d7 0x1b1b1b |
0xa9a9a9 0xcccccc 0xfefefe 0x3f3f3f 0xa5a5a5 0x636363 0xb6b6b6 0x373737 0xbababa 0x202020 |0x000000 0x080808 0xffffff 0xa3a3a3 0x636363 0x131313 0x222222 0xe1e1e1 0x000000 0x000000 |0xffffff 0x8c8c8c 0x676767 0x454545 0xc5c5c5 0xdedede 0xffffff 0xc7c7c7 0xf8f8f8 0x5e5e5e |0x696969 0x383838 0x000000 0xaaaaaa 0x1f1f1f 0x797979 0xbfbfbf 0xffffff 0xd1d1d1 0x131313 |
0xa6a6a6 0xcdcdcd 0xfcfcfc 0x4c4c4c 0xababab 0x636363 0xb7b7b7 0x2e2e2e 0xa6a6a6 0x161616 |0x000000 0x050505 0xffffff 0xb8b8b8 0x5b5b5b 0x111111 0x282828 0xdfdfdf 0x000000 0x000000 |0xffffff 0x9c9c9c 0x666666 0x4a4a4a 0xc4c4c4 0xdddddd 0xffffff 0xc1c1c1 0xf8f8f8 0x6f6f6f |0x8a8a8a 0x393939 0x000000 0x9c9c9c 0x202020 0x5c5c5c 0xd1d1d1 0xffffff 0xc8c8c8 0x0e0e0e |
0xa2a2a2 0xcfcfcf 0xfbfbfb 0x5a5a5a 0xb1b1b1 0x666666 0xb9b9b9 0x292929 0x717171 0x0d0d0d |0x000000 0x030303 0xffffff 0xc8c8c8 0x555555 0x111111 0x323232 0xe0e0e0 0x000000 0x000000 |0xffffff 0xa7a7a7 0x616161 0x545454 0xc4c4c4 0xdcdcdc 0xffffff 0xb9b9b9 0xfcfcfc 0x969696 |0x9e9e9e 0x383838 0x000000 0x888888 0x232323 0x4a4a4a 0xe1e1e1 0xffffff 0xb8b8b8 0x0b0b0b |
0x9e9e9e 0xd0d0d0 0xf9f9f9 0x6e6e6e 0xb6b6b6 0x6b6b6b 0xbababa 0x282828 0x505050 0x070707 |0x000000 0x010101 0xffffff 0xd5d5d5 0x505050 0x101010 0x3e3e3e 0xe3e3e3 0x000000 0x000000 |0xffffff 0xafafaf 0x595959 0x666666 0xc6c6c6 0xdadada 0xffffff 0xb2b2b2 0xffffff 0xa9a9a9 |0xa9a9a9 0x343434 0x000000 0x6b6b6b 0x262626 0x3c3c3c 0xededed 0xffffff 0x9e9e9e 0x0c0c0c |
0x989898 0xd2d2d2 0xf9f9f9 0x949494 0xbcbcbc 0x757575 0xbcbcbc 0x2a2a2a 0x3a3a3a 0x020202 |0x000000 0x000000 0xffffff 0xe1e1e1 0x4b4b4b 0x111111 0x4e4e4e 0xe6e6e6 0x000000 0x000000 |0xffffff 0xb7b7b7 0x4f4f4f 0x919191 0xcacaca 0xd7d7d7 0xffffff 0xa9a9a9 0xffffff 0xb9b9b9 |0xb1b1b1 0x2e2e2e 0x030303 0x636363 0x2a2a2a 0x313131 0xf6f6f6 0xffffff 0x606060 0x0f0f0f |
0x909090 0xd3d3d3 0xf8f8f8 0xa3a3a3 0xc0c0c0 0x909090 0xbcbcbc 0x2f2f2f 0x2a2a2a 0x000000 |0x000000 0x000000 0xffffff 0xebebeb 0x464646 0x131313 0x626262 0xeaeaea 0x0f0f0f 0x000000 |0xffffff 0xbfbfbf 0x464646 0xa4a4a4 0xcdcdcd 0xd5d5d5 0xffffff 0x9f9f9f 0xffffff 0xc6c6c6 |0xb5b5b5 0x262626 0x050505 0x626262 0x2d2d2d 0x292929 0xfdfdfd 0xffffff 0x474747 0x141414 |
0x7b7b7b 0xd4d4d4 0xf8f8f8 0xadadad 0xc5c5c5 0x9e9e9e 0xbbbbbb 0x373737 0x1d1d1d 0x000000 |0x000000 0x000000 0xffffff 0xf5f5f5 0x404040 0x151515 0x8f8f8f 0xececec 0x1c1c1c 0x000000 |0xffffff 0xc7c7c7 0x3c3c3c 0xaeaeae 0xd1d1d1 0xd2d2d2 0xffffff 0x8c8c8c 0xffffff 0xd2d2d2 |0xb4b4b4 0x1c1c1c 0x040404 0x666666 0x2e2e2e 0x262626 0xffffff 0xffffff 0x3b3b3b 0x1a1a1a |
0x6d6d6d 0xd4d4d4 0xf7f7f7 0xb3b3b3 0xc8c8c8 0xaaaaaa 0xb9b9b9 0x424242 0x131313 0x000000 |0x000000 0x000000 0xffffff 0xfefefe 0x3a3a3a 0x181818 0xa3a3a3 0xececec 0x242424 0x000000 |0xffffff 0xcfcfcf 0x343434 0xb2b2b2 0xd3d3d3 0xd0d0d0 0xffffff 0x636363 0xffffff 0xdddddd |0xb0b0b0 0x131313 0x030303 0x737373 0x2e2e2e 0x272727 0xffffff 0xffffff 0x373737 0x232323 |
